FECHA,EVAP,PREC,TMAX,TMIN
08/06/2010,3.8,5.3,30.5,15
09/06/2010,0,5.2,30,2.5
10/06/2010,0,5.2,30,2.5
11/06/2010,2.9,4.1,29.5,15
12/06/2010,0,4.8,28,15
13/06/2010,0,4.6,28,14
14/06/2010,2.3,3.1,28,14
15/06/2010,0,4.1,28,12
16/06/2010,0,2.5,24,15
17/06/2010,1,2.1,22,15
18/06/2010,0,2.7,24.5,4.5
19/06/2010,8.6,4.6,30,14
20/06/2010,0,2.8,27.5,3.5
21/06/2010,7.9,5.6,28,14
22/06/2010,0.3,3.1,29,14
23/06/2010,2.8,2.7,29,2.5
24/06/2010,2.5,3.6,25.5,14
25/06/2010,0,7,28,2.5
26/06/2010,0,4.5,29.5,14
27/06/2010,0,4.2,29.5,3.5
28/06/2010,0,5.4,29.5,14
29/06/2010,0,3.3,26,4.5
30/06/2010,0,1.4,27,16
01/07/2010,0,3.6,25,15
02/07/2010,0,4.4,28,16
03/07/2010,0.5,2.2,25,15
04/07/2010,7.5,2.3,27,2.5
05/07/2010,6,1.9,26.5,3.5
06/07/2010,18,3.1,27.5,3.5
07/07/2010,22,3.5,25,14
08/07/2010,5,1.4,22,4.5
09/07/2010,40,2,25,4.5
10/07/2010,21,0.1,24,14
11/07/2010,0,1.8,24.5,3.5
12/07/2010,1.5,4.2,26,2.5
13/07/2010,0,3.4,26,13
14/07/2010,1.7,1.7,23.5,2.5
15/07/2010,0,2.3,25.5,11
16/07/2010,0,4.2,25,2.5
17/07/2010,0,4.5,26,12
18/07/2010,9.5,4.5,26,12
19/07/2010,0,3.2,25,15
20/07/2010,9,1.3,23,14
21/07/2010,0,4.4,24,3.5
22/07/2010,10,2.1,19.5,13
23/07/2010,14,1,20,4.5
24/07/2010,22,1.8,17,14
25/07/2010,14,1,20,3.5
26/07/2010,0,0.3,22,14
27/07/2010,2.8,4.3,26,3.5
28/07/2010,10,1.3,21,14
29/07/2010,0,3.9,25,13
30/07/2010,24,3.6,25.5,11
31/07/2010,0,3.2,23.5,11
01/08/2010,0,3.4,25.5,0.5
02/08/2010,6.3,3.3,27,12
03/08/2010,0,5.8,26,13
04/08/2010,1,2.8,25,14
05/08/2010,0.5,3.6,25,12
06/08/2010,0,2,26,12
07/08/2010,27,5.1,27.5,14
08/08/2010,1.5,3.6,27,4.5
09/08/2010,4.5,1.3,26,5.5
10/08/2010,0,3.7,27.5,14
11/08/2010,21,4.2,27.5,14
12/08/2010,7.7,2.7,24,2.5
13/08/2010,2,2.9,24.5,13
14/08/2010,0,2.8,24,14
15/08/2010,0.8,3,26,2.5
16/08/2010,0,1.4,23,13
17/08/2010,7.8,1.6,22.5,15
18/08/2010,17,3.4,26,4.5
19/08/2010,1,1.9,25,14
20/08/2010,0,4.9,25.5,13
21/08/2010,18,1.7,24,12
22/08/2010,0,1,23,2.5
23/08/2010,0,2.3,22.5,11
24/08/2010,6,4.8,26,0.5
25/08/2010,0,0.5,21.5,0.5
26/08/2010,0,2.1,22.5,14
27/08/2010,0,2.4,21.5,2.5
28/08/2010,1.8,3.6,26,3.5
29/08/2010,0,0.7,25,2.5
30/08/2010,0,4.1,24,14
31/08/2010,0,0.9,27,14
01/09/2010,0,1.7,26,3.5
02/09/2010,6.1,2.7,27,13
03/09/2010,0,3.9,26,4.5
04/09/2010,20,2.1,23,4.5
05/09/2010,5.9,0.2,19,4.5
06/09/2010,0.3,0.5,22,14
07/09/2010,0,1.3,24,14
08/09/2010,0,1.9,26.5,14
09/09/2010,5.5,3.3,27,3.5
10/09/2010,0,3.4,26,13
11/09/2010,0.6,2.8,27,13
12/09/2010,0,2.2,24,14
13/09/2010,0,3.8,26,12
14/09/2010,2.5,3.4,24.5,13
15/09/2010,0,2.5,25.5,3.5
16/09/2010,0,3.7,27,13
17/09/2010,6.4,1.3,22,4.5
18/09/2010,8.8,1.5,21,4.5
19/09/2010,0,1,24,14
20/09/2010,0,3,25,14
21/09/2010,0,1.6,26,13
22/09/2010,1,2.9,27,12
23/09/2010,0,2.2,27,14
24/09/2010,1.8,4.1,24,14
25/09/2010,0,2.3,22,13
26/09/2010,0,2.4,24.5,11
27/09/2010,0,1.9,20,11
28/09/2010,0,2.8,24,14
29/09/2010,0,3.7,26,6.5
30/09/2010,0,3.6,23.5,6
01/10/2010,0,4.9,25,5.5
02/10/2010,0,2.4,24.5,5.5
03/10/2010,0,2.5,22,4.5
04/10/2010,0,3.6,24,5.5
05/10/2010,0,4.2,24,6
06/10/2010,0,3,23,10
07/10/2010,0,2.1,25,0.5
08/10/2010,0,4.9,26,10
09/10/2010,0,3.1,25.5,9.5
10/10/2010,0,3,28,9
11/10/2010,0,3.9,29,9
12/10/2010,0,4.7,29,11
13/10/2010,0,3.8,24,9
14/10/2010,0,2.1,20,8
15/10/2010,0,2.7,23,4.5
16/10/2010,0,2.3,26.5,4.5
17/10/2010,0,2.9,26.5,6.5
18/10/2010,0,4.4,27,7
19/10/2010,0,2.3,27,8
20/10/2010,0,5,28,8.5
21/10/2010,0,6,28,8
22/10/2010,0,4.6,28,8
23/10/2010,0,4.2,28,8.5
24/10/2010,0,3,29.5,8.5
25/10/2010,0,6.9,29,7.5
26/10/2010,0,1.6,28,7
27/10/2010,0,6.5,27.5,9
28/10/2010,0,1.6,27.5,8.5
29/10/2010,0,2.8,28,9
30/10/2010,0,1.7,24.5,8
31/10/2010,0,3,26,8.5
01/11/2010,0,3.8,27,9.5
02/11/2010,0,3.9,27,8.5
03/11/2010,0.5,1.4,21,10
04/11/2010,0,3.4,19,6
05/11/2010,0,3.8,19,0
06/11/2010,0,2.9,22.5,-1
07/11/2010,0,2.8,21.5,1.5
08/11/2010,0,1.6,22,0
09/11/2010,0,3,22,1
10/11/2010,0,3.3,23.5,1
11/11/2010,0,4.3,25.5,3.5
12/11/2010,0,3.9,25.5,4.5
13/11/2010,0,2.6,24,4
14/11/2010,0,3.1,26,6
15/11/2010,0,2.6,27,7
16/11/2010,0,1.1,25,6.5
17/11/2010,0,4.8,27,6
18/11/2010,0,1.8,17,7.5
19/11/2010,0,2.4,24,8.5
20/11/2010,0,3.4,26,7
21/11/2010,0,3,27,5.5
22/11/2010,0,3.4,27,7
23/11/2010,0,4.2,27.5,7.5
24/11/2010,0,2.9,28,6
25/11/2010,0,2.1,26.5,7
26/11/2010,0,4.4,26,7.5
27/11/2010,0,2.8,24,9
28/11/2010,0,1.6,26,7.5
29/11/2010,0,1.4,25.5,8
30/11/2010,0,4.1,27,6.5
01/12/2010,0,2.4,21.5,6.5
02/12/2010,0,4.5,24,5
03/12/2010,0,3.4,12,3
04/12/2010,0,3.3,24,1
05/12/2010,0,1.6,23,0
06/12/2010,0,3.3,22,1
07/12/2010,0,2.4,20.5,4
08/12/2010,0,2.3,23,3
09/12/2010,0,3.9,18,1
10/12/2010,0,4,23,-2
11/12/2010,0,3,24.5,-1
12/12/2010,0,1.5,22,0.5
13/12/2010,0,3,22.5,1
14/12/2010,0,2.9,23,1
15/12/2010,0,3,24,1
16/12/2010,0,1.7,23,1
17/12/2010,0,4,23.5,3
18/12/2010,0,2.8,22.5,1
19/12/2010,0,1.5,24,1.5
20/12/2010,0,4.1,25,2.5
21/12/2010,0,3,25,3
22/12/2010,0,3.2,24,1.5
23/12/2010,0,2.6,24.5,2
24/12/2010,0,3.7,23,1.5
25/12/2010,0,1.4,19,4
26/12/2010,0,7.4,18.5,3.5
27/12/2010,0,0.3,22,4
28/12/2010,0,4,21,4
29/12/2010,0,1,26,4.5
30/12/2010,0,2.2,24,6
31/12/2010,0,2.7,22,2.5
01/02/2011,0,4.8,26,6
02/02/2011,0,2.5,25,6
03/02/2011,0,4.2,22,6
04/02/2011,0,4.6,22,10
05/02/2011,0,2.9,23,9.5
06/02/2011,0,2.1,22,10
07/02/2011,0,3.9,24,5
08/02/2011,0,2.3,26,6
09/02/2011,0,4,25,7
10/02/2011,0,3.3,25,7.5
11/02/2011,0,4.1,25,7
12/02/2011,0,3.2,22.5,8.5
13/02/2011,0,2.8,23,4.5
14/02/2011,0,3.8,25,4
15/02/2011,0,4,26,4
16/02/2011,0,4.1,27,4.5
17/02/2011,0,5,27,4
18/02/2011,0,4,28,3
19/02/2011,0,4.1,26.5,3
20/02/2011,0,3.8,27,5.5
21/02/2011,0,4.9,26,6
22/02/2011,0,4,26,7
23/02/2011,0,4.5,26,8
24/02/2011,0,4.2,26,8.5
25/02/2011,0,4.2,25.5,9.5
26/02/2011,1.7,3.4,26.5,9.5
27/02/2011,0,2.7,28,9.5
28/02/2011,0,5.5,28,10
01/03/2011,0,4.3,27,8
02/03/2011,0,5.8,28,5.5
03/03/2011,0,4.2,28,5.5
04/03/2011,0,5.8,28.5,6.5
05/03/2011,0,4.3,28,7
06/03/2011,9,2.8,25,0.5
07/03/2011,6.6,2,25.5,9
08/03/2011,0,4.7,26.5,8
09/03/2011,0,4.6,25.5,6.5
10/03/2011,0,3.7,21.5,7.5
11/03/2011,0,4.8,24,3.5
12/03/2011,0,4.6,25.5,4.5
13/03/2011,0,3,26.5,6.5
14/03/2011,0,4.2,25.5,8
15/03/2011,0,3.9,23,9.5
16/03/2011,0,2.5,25,8
17/03/2011,0,5.2,26,8
18/03/2011,0,5,27,6.5
19/03/2011,0,4.4,28,7.5
20/03/2011,0,5.7,28.5,6.5
21/03/2011,0,4.3,26,3.5
22/03/2011,0,4.1,26.5,4
23/03/2011,0,3.9,28.5,7.5
24/03/2011,0,3.6,28.5,6.5
25/03/2011,0,5.6,29.5,7
26/03/2011,0,4.1,30,10
27/03/2011,0,2.1,29.5,12
28/03/2011,0,3.3,29.5,1.5
29/03/2011,0,4,29,1.5
30/03/2011,0,5.9,30,1.5
31/03/2011,0,6.7,29,10
01/04/2011,0,6.5,29,0.5
02/04/2011,0,4.7,28,1.5
03/04/2011,0,2,28,10
04/04/2011,0.3,6.2,28,11
05/04/2011,0,5.4,26,11
06/04/2011,0,6.3,27.5,1.5
07/04/2011,0,5.1,29,1.5
08/04/2011,0,5,27,1.5
09/04/2011,0,5,32,11
10/04/2011,0,4.7,31,12
11/04/2011,0,6.6,32,13
12/04/2011,0,4.8,28,12
13/04/2011,0,6.2,31,11
14/04/2011,0,3.8,31,7
15/04/2011,10,4.6,31.5,8
16/04/2011,32,4.9,26.5,11
17/04/2011,6,1.5,25,9.5
18/04/2011,0,2.2,27,10
19/04/2011,10,4,27,10
20/04/2011,0,4.6,28,9
21/04/2011,0,4.7,28,10
22/04/2011,25,2.3,28.5,0.5
23/04/2011,0,4.2,28,1.5
24/04/2011,0,2.8,27.5,12
25/04/2011,0,4.6,29,14
26/04/2011,0,5.6,29,14
27/04/2011,0,5.1,30,13
28/04/2011,0,4.3,29,13
29/04/2011,0,6.6,29.5,11
30/04/2011,0.5,4.8,30,0.5
01/05/2011,1,4.6,29,3.5
02/05/2011,0,2.8,29,12
03/05/2011,0,2.7,23.5,12
04/05/2011,0,5.8,25.5,8
05/05/2011,0,3.8,27,8
06/05/2011,0,4.1,28,11
07/05/2011,0,5.5,30,0.5
08/05/2011,0,3.7,31,12
09/05/2011,0,5.3,31,14
10/05/2011,0,5,30,14
11/05/2011,0,4,29.5,14
12/05/2011,0,4.7,30,15
13/05/2011,0,5.6,31,14
14/05/2011,0,4.8,30,14
15/05/2011,2,1.3,30,14
16/05/2011,0.4,4.8,30,13
17/05/2011,1,6,29,3.5
18/05/2011,0,4.7,30.5,14
19/05/2011,0,7.3,31,3.5
20/05/2011,0.6,5.7,30.5,14
21/05/2011,0.5,14,30.5,14
22/05/2011,0,4.7,31,13
23/05/2011,0,6.7,31.5,4.5
24/05/2011,0,4.3,33,13
25/05/2011,0,5,33,13
26/05/2011,0,6.2,33,4.5
27/05/2011,0,6.2,33,14
28/05/2011,0,7.1,32,14
29/05/2011,0,5.9,32,14
30/05/2011,6.5,3.1,31,14
31/05/2011,0,6.1,28,14
01/06/2011,0,1.9,23,12
02/06/2011,0,6.4,27,10
03/06/2011,0,5.1,28.5,10
04/06/2011,0,5.7,28,0.5
05/06/2011,0,1.8,26,2.5
06/06/2011,0,6,28,13
07/06/2011,0,4,29,12
08/06/2011,0,6.5,30,11
09/06/2011,0,6.1,30,11
10/06/2011,0,6.7,30,13
11/06/2011,0,6,30,12
12/06/2011,0,4.4,28,12
13/06/2011,0,5.6,28,14
14/06/2011,0,5.2,28,2.5
15/06/2011,0,6,30,2.5
16/06/2011,1.7,3.2,29,13
17/06/2011,0,4.5,29,2.5
18/06/2011,0,7.5,30,13
19/06/2011,0,5.8,30,13
20/06/2011,3,3,27.5,16
21/06/2011,1.2,2.2,24,14
22/06/2011,15,8.6,25,4.5
23/06/2011,23,1.7,24.5,3.5
24/06/2011,21,3.6,25.5,3.5
25/06/2011,37,3.5,25,4.5
26/06/2011,31,6.1,26,3.5
27/06/2011,2,2.7,25,14
28/06/2011,1,2.8,25,14
29/06/2011,13,1,20,3.5
30/06/2011,60,8.4,15,14
01/07/2011,12,1.8,22,13
02/07/2011,6.5,7.1,20,3.5
03/07/2011,10,0.8,23,14
04/07/2011,0.3,1.7,21,12
05/07/2011,15,2.9,25,2.5
06/07/2011,0.5,4,25,14
07/07/2011,13,0.2,25,13
08/07/2011,0.5,3.7,24.5,4.5
09/07/2011,7.6,2.7,23,3.4
10/07/2011,11,1.9,24,14
11/07/2011,1,2.3,25.5,4.5
12/07/2011,8.6,4.2,25,13
13/07/2011,1.8,1.2,21.5,13
14/07/2011,19,1.2,21,3.5
15/07/2011,4.3,6.9,24,13
16/07/2011,0,0.2,20.5,2.5
17/07/2011,2,2.6,23,13
18/07/2011,0,1.6,23,13
19/07/2011,0.5,3.7,25,11
20/07/2011,0,2.7,25,11
21/07/2011,3,3,27,2.5
22/07/2011,1.8,4,25,12
23/07/2011,0,3.6,25.5,11
24/07/2011,6,2,25,13
25/07/2011,48,7,25,3.5
26/07/2011,2.3,0.6,25,13
27/07/2011,0,2.8,23,12
28/07/2011,4,1.5,26,1.5
29/07/2011,0.4,4.5,25,12
30/07/2011,3,2.1,23,4.5
31/07/2011,0,2.8,23,13
01/08/2011,0,2.8,22,12
02/08/2011,0,2.9,26,13
03/08/2011,9,2,23,13
04/08/2011,0,4.1,26,12
05/08/2011,1.9,3.6,28,14
06/08/2011,0.4,3.1,25.5,3.5
07/08/2011,0,2.2,25,2.5
08/08/2011,4.5,4.2,26.5,12
09/08/2011,0,3.9,27,2.5
10/08/2011,0,5.1,27.5,13
11/08/2011,0,4.4,28.5,13
12/08/2011,0,4.6,28,13
13/08/2011,8.3,3.8,26,13
14/08/2011,1.5,1.5,26,13
15/08/2011,0,3,24,11
16/08/2011,0,4.7,25,11
17/08/2011,3.5,3.2,26,11
18/08/2011,0,3.6,26,11
19/08/2011,0,4.3,27.5,12
20/08/2011,0,3.5,27.5,12
21/08/2011,0.9,5.1,27,11
22/08/2011,8,1,24,1.5
23/08/2011,29,2.5,24,14
24/08/2011,7,3.3,25.5,3.5
25/08/2011,4,3.5,26.5,3.5
26/08/2011,5.5,5.7,25,13
27/08/2011,0,8.2,26.5,3.5
28/08/2011,7,10,24,15
29/08/2011,0.2,3.4,23,14
30/08/2011,11,0.3,24,14
31/08/2011,0,2.4,23.5,3.5
01/09/2011,9,3.3,23,13
02/09/2011,2.5,3.8,26,15
03/09/2011,9,1.2,23,14
04/09/2011,36,5.3,23,14
05/09/2011,0,4.2,22,13
06/09/2011,0,1.8,20,13
07/09/2011,0,2.5,22,8
08/09/2011,0,3.4,21,6
09/09/2011,0,3.5,22.5,5
10/09/2011,0,3.7,24,5
11/09/2011,1,1,18,6
12/09/2011,0,1.5,24,12
13/09/2011,0,3.5,27,11
14/09/2011,0,3.7,27,11
15/09/2011,1.6,3.7,26,11
16/09/2011,8,2.5,25,11
17/09/2011,0,3.5,27,13
18/09/2011,0,1.4,26,2.5
19/09/2011,0,4.6,25.5,11
20/09/2011,0.2,2.7,25.5,1.5
21/09/2011,2.1,3.7,26,12
22/09/2011,0.5,1.1,24.5,13
23/09/2011,2,4.1,19,2.5
24/09/2011,0,2,24.5,3.5
25/09/2011,0,3.1,26,0.5
26/09/2011,0,3.8,27,0.5
27/09/2011,0,3.7,27,11
28/09/2011,0,4,26,1.5
29/09/2011,0,2.5,26.5,11
30/09/2011,0,3,24,11
01/10/2011,0,2.5,19.5,1.5
02/10/2011,0,0.2,19,2.5
03/10/2011,0,3.8,24,10
04/10/2011,0,3.6,25,11
05/10/2011,18,0.7,27,3.5
06/10/2011,0,3.1,25,14
07/10/2011,16,4.5,25.5,14
08/10/2011,9,3.2,25,11
09/10/2011,20,9.2,24,1.5
10/10/2011,28,3.1,22,14
11/10/2011,0,1.9,22,13
12/10/2011,11,0.9,23,13
13/10/2011,1,1,21,12
14/10/2011,0,5.6,21.5,15
15/10/2011,0,4.1,23.5,9
16/10/2011,6,7.5,24,8.5
17/10/2011,0,2.7,25,9.5
18/10/2011,0,3,25,9
19/10/2011,0,5.4,22,8.5
20/10/2011,0,3,25,7
21/10/2011,0,4.7,26,6.5
22/10/2011,0,4.5,24,3.5
23/10/2011,0,2.7,23.5,3.5
24/10/2011,0,3.6,23.5,3.5
25/10/2011,0,3.2,23,3
26/10/2011,0,3,24,3
27/10/2011,0,3.3,26,4
28/10/2011,0,4.7,25.5,3.5
29/10/2011,0,2.4,24,6
30/10/2011,0,3.8,25.5,5.5
31/10/2011,0,7.6,23,3
01/11/2011,0,3.3,23.5,3.5
02/11/2011,0,1.5,25,5.5
03/11/2011,0,3.2,25,6
04/11/2011,0,3.1,24.5,8
05/11/2011,0,2.6,25,9
06/11/2011,0.3,0.8,25.5,9.5
07/11/2011,0,3.4,26,10
08/11/2011,1,2,26,11
09/11/2011,12,3,23,11
10/11/2011,0.7,1.9,22,12
11/11/2011,0,0.7,22,9
12/11/2011,0,4.7,23,9
13/11/2011,0,1.9,24,9
14/11/2011,0,1.7,25,8.5
15/11/2011,0,3.1,25,8
16/11/2011,0,2.6,25,7
17/11/2011,0,3,22,7.5
18/11/2011,0.5,3.7,22,9
19/11/2011,0,1.9,25,8
20/11/2011,0,2.7,24.5,9
21/11/2011,0,1.4,25,8
22/11/2011,0,3.3,26,9
23/11/2011,0,1.8,24,9
24/11/2011,0,4.1,24,9.5
25/11/2011,0,4,24.5,7
26/11/2011,0,1.8,19.5,7
27/11/2011,2.5,0.9,15,11
28/11/2011,0,1.9,18,4
29/11/2011,0,3.7,20,0.5
30/11/2011,0,2.5,21,0.5
01/12/2011,0,3.7,23,2
02/12/2011,0,2.5,25,1
03/12/2011,0,3,25,4
04/12/2011,0,0.9,26,4
05/12/2011,0,3.6,26.5,5
06/12/2011,0,2.8,24.5,6
07/12/2011,0,3,23,6.5
08/12/2011,0,1.6,23,5.5
09/12/2011,0,3.9,23.5,5.5
10/12/2011,0,2.9,22,5
11/12/2011,0,1.7,19.5,5
12/12/2011,0,2.2,22,4.5
13/12/2011,0,1.1,24,5
14/12/2011,0,3,25,5
15/12/2011,0,5.7,23,5.5
16/12/2011,0,2.5,24,6
17/12/2011,0,1.7,19.5,5
18/12/2011,0,2.6,22.5,6
19/12/2011,0,2,24,5
20/12/2011,0,3.8,23.5,5
21/12/2011,0,3.9,25.5,2.5
22/12/2011,0,2.6,25,5
23/12/2011,0,2.9,23,3.5
24/12/2011,0,2.4,25,4
25/12/2011,0,2.6,24,5
26/12/2011,0,3.4,24.5,4.5
27/12/2011,0,2.8,25,3.5
28/12/2011,0,3.8,24,4
29/12/2011,0,2.5,25,6.5
30/12/2011,0.7,2.2,24,6.5
31/12/2011,0,2.4,24.5,8.5
01/01/2012,0,2.6,23,5.5
02/01/2012,0,1.3,16,6
03/01/2012,0,3.1,17.5,6.5
04/01/2012,0,2.7,21.5,4
05/01/2012,0,1.6,21,4
06/01/2012,0,3.7,22,4
07/01/2012,0,2.9,22.5,4.5
08/01/2012,0,2.1,25,5
09/01/2012,0,4,25,6
10/01/2012,0,1.2,23.5,4
11/01/2012,0,4.7,25.5,6
12/01/2012,0,4.1,24.5,5.5
13/01/2012,0,2.5,23,5.5
14/01/2012,3.1,2.6,23,6
15/01/2012,2.5,1.1,20,8
16/01/2012,0,4.1,23,5.5
17/01/2012,0,3.4,24.5,5
18/01/2012,0,2.1,24.5,6
19/01/2012,0,2.1,24.5,6
20/01/2012,0,5.2,24,6
21/01/2012,0,1.7,25,6
22/01/2012,0,2.9,25.5,6
23/01/2012,0,3,26,8
24/01/2012,0,2.3,24.5,8
25/01/2012,0,3.7,24.5,8
26/01/2012,0,3.2,23,6.5
27/01/2012,0,4.3,24,6
28/01/2012,0,3.4,24,6
29/01/2012,2,0.9,16.5,6.5
30/01/2012,0,2.7,20,9.5
31/01/2012,1,1.3,21,9.5
01/02/2012,4.7,2,20.5,9.5
02/02/2012,0.5,1.2,23.5,7
03/02/2012,0,3.4,24,6.5
04/02/2012,0,3.4,24,6
05/02/2012,3.9,2.4,22.5,8
06/02/2012,2.3,1.6,21,7
07/02/2012,2.8,1.3,17,7
08/02/2012,0,12,20,8
09/02/2012,5.1,9.4,19.5,8.5
10/02/2012,3.4,1.2,14,8.5
11/02/2012,0,1.4,18,9
12/02/2012,0,1.5,20,10
13/02/2012,0,1.9,21,0.5
14/02/2012,0.3,1.1,20.5,2.5
15/02/2012,0,2,23.5,11
16/02/2012,0,1.8,24,10
17/02/2012,0,7.1,25.5,9.5
18/02/2012,0,2,25,9.5
19/02/2012,0,3.5,25.5,7
20/02/2012,0,3.6,26,8.5
21/02/2012,0,3,26,10
22/02/2012,0,2.8,25,9
23/02/2012,0,4.1,28,9
24/02/2012,4.2,3.2,25.5,10
25/02/2012,4,2,21.5,9.5
26/02/2012,0,0.6,24.5,7.5
27/02/2012,0,5.7,26,8
28/02/2012,0,3.6,27,7.5
29/02/2012,0,4.2,28.5,8
01/03/2012,0,2.9,28.5,8.5
02/03/2012,0,5.4,29.5,9
03/03/2012,0,4.2,29.5,9.6
04/03/2012,0,1.1,21.5,10
05/03/2012,0,2.8,26.5,7
06/03/2012,0,4.1,27,7
07/03/2012,0,5.7,27.5,7.5
08/03/2012,1,3.2,28,9.5
09/03/2012,0,5.8,29.5,0.5
10/03/2012,7.8,2.3,26.5,9.5
11/03/2012,0.8,1.3,25.5,9.5
12/03/2012,1.7,2.6,26.5,9.5
13/03/2012,0,4,27,8.5
14/03/2012,0,3.7,27,7.5
15/03/2012,0,4,26,8
16/03/2012,0,4.6,26,8.5
17/03/2012,0.9,2.8,27,9
18/03/2012,0.3,2.5,25,10
19/03/2012,0,2.8,26,11
20/03/2012,0,5.2,27.5,19
21/03/2012,0,4.8,28,7
22/03/2012,0,5.4,27.5,8
23/03/2012,0,4.8,27,8.5
24/03/2012,0,1.8,27.5,8
25/03/2012,0,6.3,27,7.5
26/03/2012,0,3.5,27,8
27/03/2012,0,3.7,27,8
28/03/2012,1,2.5,26,11
29/03/2012,1.7,2,23.5,1.5
30/03/2012,0,4.5,24.5,9
31/03/2012,0,2.2,25.5,9
01/04/2012,0,4.6,25.5,11
02/04/2012,0,2.4,25,12
03/04/2012,0,7.8,27,9
04/04/2012,0,3.2,28.5,9
05/04/2012,0,4.3,28,9
06/04/2012,0,2.8,24.5,11
07/04/2012,0,4.3,27,8.5
08/04/2012,0,2.5,26.5,8.5
09/04/2012,0,4.9,26,0.5
10/04/2012,1.5,2.4,26.5,10
11/04/2012,24,2.1,26,10
12/04/2012,0,3,27.5,13
13/04/2012,0,4.2,27.5,12
14/04/2012,0,3.5,27,9.5
15/04/2012,0,4.2,27,10
16/04/2012,0,3.2,28,10
17/04/2012,6,3.7,25.5,0.5
18/04/2012,0.7,1.9,25.5,9.5
19/04/2012,0.5,4.3,25.5,10
20/04/2012,0,3.9,28,11
21/04/2012,0,5.1,26,9
22/04/2012,0,2.7,26,9.5
23/04/2012,0,4.1,25.5,6.5
24/04/2012,0,6.3,26.5,6
25/04/2012,0,5.8,27.5,6
26/04/2012,0,4.2,28.5,5.5
27/04/2012,0,7.3,30,6
28/04/2012,0,5.3,30.5,8.5
29/04/2012,0,3,30.5,0.5
30/04/2012,0,6.5,30.5,13
01/05/2012,0,5.2,30.5,2.5
02/05/2012,0,3.3,30.5,13
03/05/2012,0,5.1,31.5,3.5
04/05/2012,0,7.8,30.5,13
05/05/2012,1,8.3,29.5,14
06/05/2012,0,0.8,28,11
07/05/2012,1,4,32,12
08/05/2012,1.5,2.6,27.5,12
09/05/2012,8.5,4.1,26,5.5
10/05/2012,0,3.6,25.5,14
11/05/2012,0,3.9,27,14
12/05/2012,2.5,3.4,27.5,2.5
13/05/2012,0,1.8,21.5,8
14/05/2012,0,5,26,13
15/05/2012,0,6.2,27,2.5
16/05/2012,13,2,27,12
17/05/2012,0,4.3,24,3.5
18/05/2012,0,5.7,27,12
19/05/2012,0,5.4,28.5,10
20/05/2012,0,4.3,27,9.5
21/05/2012,0,4.6,26,10
22/05/2012,0,6.6,27,11
23/05/2012,0,4.8,29.5,1.5
24/05/2012,0.3,4.9,29.5,2.5
25/05/2012,0,7.3,30.5,3.5
26/05/2012,0,4.1,30,12
27/05/2012,0,4.7,30,12
28/05/2012,0,4,29.5,13
29/05/2012,0,7.4,30.5,12
30/05/2012,0,4.7,30.5,9
31/05/2012,0,8.5,32.5,6.5
01/06/2012,9.8,6.4,31,15
02/06/2012,0.6,4.4,28,13
03/06/2012,0,2.1,26,2.5
04/06/2012,2.3,4.8,27,11
05/06/2012,0.7,1.8,27,12
06/06/2012,0.5,4.5,28.5,13
07/06/2012,0,3.7,29,13
08/06/2012,0,6.2,28,13
09/06/2012,0,6.1,30,13
10/06/2012,0,5.4,31,12
11/06/2012,0.3,4.4,30.5,11
12/06/2012,1.4,6.4,30.5,12
13/06/2012,2.2,4.6,28.5,2.5
14/06/2012,0,5.3,27,13
15/06/2012,0.3,5,29,13
16/06/2012,6.1,0.4,20,13
17/06/2012,10,1.4,20,14
18/06/2012,1,3.2,26,14
19/06/2012,18,0.9,28,4.5
20/06/2012,4.5,0.4,26,14
21/06/2012,0.2,0.8,21.5,14
22/06/2012,24,4.8,25,13
23/06/2012,0,2.1,24.5,13
24/06/2012,8.7,1.2,26,15
25/06/2012,0,4,25.5,12
26/06/2012,0.3,4.8,26,13
27/06/2012,0,3.1,24,13
28/06/2012,7,1.9,22,15
29/06/2012,0,5.7,26.5,14
30/06/2012,2.4,0.8,24.5,14
01/07/2012,0.5,0.8,25,14
02/07/2012,9.5,1,25,14
03/07/2012,0.5,4.2,25,12
04/07/2012,7.3,3.2,19,11
05/07/2012,5,2.7,24,11
06/07/2012,10,4.3,25,11
07/07/2012,0,2.9,25,11
08/07/2012,0.3,2.4,26,11
09/07/2012,6.4,3.2,27,14
10/07/2012,1,2.9,22.5,4.5
11/07/2012,0,2.3,25,13
12/07/2012,1,2.6,25,13
13/07/2012,15,2.8,23,4.5
14/07/2012,39,3.7,20,14
15/07/2012,7.5,0.3,22,13
16/07/2012,13,3,25,2.5
17/07/2012,20,3.1,23,12
18/07/2012,0.7,3.1,21.5,12
19/07/2012,2,2.1,23.5,13
20/07/2012,0.2,12,22.5,13
21/07/2012,0,3.2,25,12
22/07/2012,14,2,25,2.5
23/07/2012,0,2.1,24,2.5
24/07/2012,1.5,2.6,26,13
25/07/2012,0,3.5,23.5,13
26/07/2012,4.5,0.5,25,14
27/07/2012,0.9,2.8,26,14
28/07/2012,17,4.1,25.5,12
29/07/2012,2.4,0.4,24,11
30/07/2012,0,4.6,26,1.5
31/07/2012,0,4,27,12
01/08/2012,0,3.8,27,12
02/08/2012,0,4.4,27,12
03/08/2012,7.8,4.1,26,12
04/08/2012,3.4,3.8,26.5,14
05/08/2012,0,1.9,26,14
06/08/2012,0,3.6,26.5,12
